gleasbi03,9/6/1894,Chicago IL,USA,1/9/1957,Holyoke MA,USA,Billy,Gleason,157,,R,R,9/25/1916,6/8/1921
bailesw01,2/12/1895,Joliet IL,USA,9/27/1939,Joliet IL,USA,Sweetbreads,Bailey,184,72,R,R,5/23/1919,6/11/1921
wilsoar01,12/11/1885,Macon IL,USA,6/12/1960,Chicago IL,USA,Art,Wilson,170,68,R,R,9/29/1908,6/12/1921
bolanbe01,1/21/1892,Rochester NY,USA,9/12/1973,Detroit MI,USA,Bernie,Boland,168,,R,R,4/14/1915,6/17/1921
warneho01,5/22/1894,Del Rio TX,USA,2/19/1947,San Francisco CA,USA,Hooks,Warner,170,,L,R,8/21/1916,6/17/1921
thomapi01,1/24/1888,Camp Point IL,USA,12/24/1953,Modesto CA,USA,Pinch,Thomas,173,,L,R,4/24/1912,6/19/1921
suthesu01,2/20/1894,Eugene OR,USA,5/11/1972,Portland OR,USA,Suds,Sutherland,180,72,R,R,4/14/1921,6/22/1921
richmra01,6/15/1896,Fillmore IL,USA,10/21/1969,DeSoto MO,USA,Ray,Richmond,175,72,R,R,9/25/1920,6/26/1921
ewingre01,11/30/1899,Odessa ,Ukraine,10/5/1970,W.Hartford CT,USA,Reuben,Ewing,150,,R,R,6/21/1921,6/27/1921
pattepa01,1/29/1897,Belleville IL,USA,10/1/1977,St.Louis MO,USA,Pat,Patterson,175,72,R,R,4/14/1921,6/29/1921
perripo01,8/30/1891,Arcadia LA,USA,10/15/1947,Shreveport LA,USA,Pol,Perritt,168,74,R,R,9/7/1912,7/3/1921
brently01,10/7/1889,Peoria IL,USA,10/14/1968,Los Angeles CA,USA,Lynn,Brenton,165,70,R,R,8/10/1913,7/4/1921
keenaji02,5/25/1898,Avon NY,USA,6/5/1980,Seminole FL,USA,Jimmie,Keenan,155,67,L,L,9/9/1920,7/4/1921
seech01,10/13/1896,Pleasantville NY,USA,7/19/1948,Bridgeport CT,USA,Charlie,See,175,,L,R,8/6/1919,7/8/1921
vaughhi01,4/9/1888,Weatherford TX,USA,5/29/1966,Chicago IL,USA,Hippo,Vaughn,215,76,B,L,6/19/1908,7/9/1921
perrijo01,2/4/1898,Escanaba MI,USA,6/24/1969,Detroit MI,USA,John,Perrin,160,69,L,R,7/11/1921,7/12/1921
shawji01,8/19/1893,Pittsburgh PA,USA,1/27/1962,Washington DC,USA,Jim,Shaw,180,72,R,R,9/15/1913,7/13/1921
napiebu01,12/18/1889,Byromville GA,USA,3/29/1968,Hutchins TX,USA,Buddy,Napier,165,71,R,R,8/14/1912,7/16/1921
gainene01,12/23/1897,Alexandria VA,USA,1/26/1979,Warrenton VA,USA,Nemo,Gaines,180,72,L,L,6/26/1921,7/16/1921
twombcy01,6/15/1897,Groveland MA,USA,12/3/1974,Savannah GA,USA,Cy,Twombly,170,,L,L,6/25/1921,7/17/1921
raderdr01,5/14/1901,Elmira NY,USA,6/5/1975,Catskill NY,USA,Drew,Rader,187,74,R,L,7/18/1921,7/18/1921
zinkwa01,11/21/1898,Pittsfield MA,USA,6/12/1964,Quincy MA,USA,Walter,Zink,165,72,R,R,7/6/1921,7/19/1921
tylerle01,12/14/1889,Derry NH,USA,9/29/1953,Lowell MA,USA,Lefty,Tyler,175,72,L,L,9/20/1910,7/20/1921
conneto01,10/20/1897,Chicago IL,USA,2/18/1941,Hines IL,USA,Tom,Connelly,165,,L,R,9/24/1920,7/21/1921
bodiepi01,10/8/1887,San Francisco CA,USA,12/17/1961,San Francisco CA,USA,Ping,Bodie,195,68,R,R,4/22/1911,7/24/1921
hendrti01,1/31/1891,LeRoy IL,USA,8/14/1957,Corpus Christi TX,USA,Tim,Hendryx,170,69,R,R,9/4/1911,7/26/1921
neitzer01,11/13/1894,Toledo OH,USA,4/27/1977,Sylvania OH,USA,Ernie,Neitzke,180,70,R,R,6/2/1921,8/2/1921
mulredo01,12/18/1893,Woburn MA,USA,7/27/1964,Melrose MA,USA,Dominic,Mulrenan,170,71,R,R,4/24/1921,8/5/1921
morribu01,4/19/1892,Weir City KS,USA,11/21/1957,Noel MO,USA,Bugs,Morris,163,,R,R,7/20/1918,8/8/1921
stuarlu01,5/23/1892,Alamance County NC,USA,6/15/1947,Winston-Salem NC,USA,Luke,Stuart,165,68,R,R,7/28/1921,8/9/1921
osterre01,5/16/1896,Denmark WI,USA,1/13/1977,Hemet CA,USA,Red,Ostergard,175,,R,R,6/14/1921,8/17/1921
wieneja01,3/10/1894,Saltsburg PA,USA,3/16/1933,Pleasant Ridge MI,USA,Jack,Wieneke,182,72,R,L,7/4/1921,8/22/1921
wilheka01,1/26/1874,Wooster OH,USA,5/22/1936,Rochester NY,USA,Kaiser,Wilhelm,162,72,R,R,4/18/1903,8/26/1921
fossge01,6/13/1897,Register GA,USA,11/10/1969,Brandon FL,USA,George,Foss,170,,R,R,4/16/1921,8/26/1921
griffiv01,11/16/1896,Thomasville AL,USA,8/25/1957,Gainesville GA,USA,Ivy,Griffin,180,71,L,R,9/9/1919,8/28/1921
michajo01,8/12/1893,Taivalkoski ,Finland,4/16/1968,Woodruff WI,USA,John,Michaelson,165,69,R,R,8/28/1921,8/30/1921
blackch01,1/6/1895,Chicago IL,USA,3/9/1984,New Port Richey FL,USA,Charlie,Blackburn,165,73,R,R,4/17/1915,9/2/1921
deberjo01,11/29/1896,Mount Gilead NC,USA,10/9/1944,Southern Pines NC,USA,Joe,DeBerry,175,73,L,R,8/24/1920,9/3/1921
parkssl01,11/10/1895,Dallas MI,USA,2/21/1978,Royal Oak MI,USA,Slicker,Parks,158,70,R,R,7/11/1921,9/4/1921
walshji03,7/10/1894,Roxbury MA,USA,5/13/1967,Boston MA,USA,Jim,Walsh,175,71,L,L,8/25/1921,9/4/1921
wilsomi01,12/2/1896,Edge Hill PA,USA,5/16/1978,Boynton Beach FL,USA,Mike,Wilson,160,,R,R,6/4/1921,9/5/1921
schacal01,11/11/1892,New York NY,USA,7/14/1984,Waterbury CT,USA,Al,Schacht,142,71,R,R,9/18/1919,9/6/1921
mcilrva01,10/14/1897,Riverside IA,USA,5/6/1959,Kansas City MO,USA,Vance,McIlree,160,72,R,R,9/13/1921,9/13/1921
ellerho01,7/5/1894,Muncie IN,USA,7/18/1961,Indianapolis IN,USA,Hod,Eller,185,,R,R,4/16/1917,9/15/1921
bigbely01,8/22/1893,Waterloo OR,USA,8/5/1942,Portland OR,USA,Lyle,Bigbee,180,72,L,R,4/15/1920,9/15/1921
hughebi02,11/18/1896,Philadelphia PA,USA,2/25/1963,Birmingham AL,USA,Bill,Hughes,155,,R,R,9/15/1921,9/15/1921
minerra01,4/4/1897,Glens Falls NY,USA,9/15/1963,Glenridge NY,USA,Ray,Miner,160,71,R,L,9/15/1921,9/15/1921
tayloar01,3/16/1896,Warrick County IN,USA,9/10/1958,Dade City FL,USA,Arlas,Taylor,,71,R,L,9/15/1921,9/15/1921
millera04,1/14/1899,Vinton IA,USA,2/18/1967,White Bear Lake MN,USA,Ralph,Miller,190,,R,L,9/16/1921,9/16/1921
jonesho01,3/1/1897,Irwin PA,USA,7/15/1972,Jeannette PA,USA,Howie,Jones,165,71,L,L,9/5/1921,9/17/1921
birdre01,4/25/1890,Stephenville TX,USA,3/23/1972,Murfreesboro AR,USA,Red,Bird,170,71,L,L,9/17/1921,9/17/1921
middlji01,5/28/1889,Argos IN,USA,1/12/1974,Argos IN,USA,Jim,Middleton,165,,R,R,4/18/1917,9/18/1921
coumbfr01,12/13/1889,Antrim PA,USA,3/21/1978,Paradise CA,USA,Fritz,Coumbe,152,72,L,L,4/22/1914,9/19/1921
sallesl01,2/3/1885,Higginsport OH,USA,3/23/1950,Higginsport OH,USA,Slim,Sallee,180,75,R,L,4/16/1908,9/20/1921
pondeel01,6/26/1893,Reed OK,USA,4/20/1974,Albuquerque NM,USA,Elmer,Ponder,178,72,R,R,9/18/1917,9/21/1921
thomple01,2/26/1898,Smithfield UT,USA,2/17/1963,Santa Barbara CA,USA,Lee,Thompson,185,73,L,L,9/4/1921,9/23/1921
mallobe01,3/31/1894,Baltimore MD,USA,2/19/1978,Baltimore MD,USA,Ben,Mallonee,150,66,L,L,9/14/1921,9/23/1921
vicksa01,4/12/1895,Batesville MS,USA,8/17/1986,Memphis TN,USA,Sammy,Vick,163,,R,R,9/20/1917,9/24/1921
lambly01,3/17/1895,Lincoln NE,USA,10/5/1955,Fayetteville AR,USA,Lyman,Lamb,150,67,R,R,9/14/1920,9/24/1921
leesge01,2/2/1895,Bethlehem PA,USA,1/2/1980,Harrisburg PA,USA,George,Lees,150,69,R,R,5/7/1921,9/24/1921
wolfle01,6/10/1900,Hartford CT,USA,9/25/1971,New Orleans LA,USA,Lefty,Wolf,163,70,R,L,7/4/1921,9/24/1921
fenneho01,7/12/1897,Martin MI,USA,11/20/1954,Detroit MI,USA,Hod,Fenner,165,,R,R,9/9/1921,9/24/1921
bishobi02,10/22/1900,Houtzdale PA,USA,2/14/1956,St.Joseph MO,USA,Bill,Bishop,170,68,L,L,9/15/1921,9/24/1921
fulghdo01,7/4/1900,Valdosta GA,USA,11/2/1947,Miami FL,USA,Dot,Fulghum,165,,R,R,9/15/1921,9/24/1921
clarkbo03,8/22/1897,Newport PA,USA,5/18/1944,Carlsbad NM,USA,Bob,Clark,188,75,R,R,5/26/1920,9/25/1921
sargejo01,9/24/1893,Rochester NY,USA,7/5/1950,Rochester NY,USA,Joe,Sargent,165,70,R,R,4/27/1921,9/25/1921
leifeel01,5/23/1893,Clarington OH,USA,9/26/1948,Everett WA,USA,Elmer,Leifer,170,,L,R,9/7/1921,9/26/1921
milledo02,9/9/1886,Kearny NJ,USA,9/5/1923,Saranac Lake NY,USA,Dots,Miller,170,,R,R,4/16/1909,9/27/1921
dalyto02,12/12/1891,St. John NB,CAN,11/7/1946,Medford MA,USA,Tom,Daly,171,,R,R,9/23/1913,9/27/1921
collizi01,5/4/1892,Brooklyn NY,USA,12/19/1983,Manassas VA,USA,Zip,Collins,152,71,L,L,7/31/1914,9/27/1921
kildupe01,4/4/1893,Weir City KS,USA,2/14/1930,Pittsburg KS,USA,Pete,Kilduff,155,67,R,R,4/18/1917,9/28/1921
gearybo01,5/10/1891,Cincinnati OH,USA,1/3/1980,Cincinnati OH,USA,Bob,Geary,168,71,R,R,4/25/1918,9/28/1921
townsir01,1/9/1894,Weimar TX,USA,7/21/1965,Schulenburg TX,USA,Ira,Townsend,180,73,R,R,8/25/1920,9/28/1921
freemha01,12/22/1897,Mottville MI,USA,1/10/1970,Kalamazoo MI,USA,Harvey,Freeman,160,70,R,R,7/10/1921,9/28/1921
ellioca01,11/29/1893,Atchison KS,USA,5/21/1959,Palm Springs CA,USA,Carter,Elliott,165,71,L,R,9/10/1921,9/28/1921
thomare01,4/25/1898,Hargrove AL,USA,3/29/1962,Fremont OH,USA,Red,Thomas,165,71,R,R,9/13/1921,9/28/1921
caldwra02,4/26/1888,Corydon PA,USA,8/17/1967,Salamanca NY,USA,Ray,Caldwell,190,74,L,R,9/9/1910,9/29/1921
brottto01,4/30/1891,Halstad MN,USA,8/5/1929,Chicago IL,USA,Tony,Brottem,176,72,R,R,4/17/1916,9/29/1921
morriph01,10/18/1894,Rockport IN,USA,1/18/1955,Lexington KY,USA,Phil,Morrison,190,74,B,R,9/30/1921,9/30/1921
koneted01,9/3/1885,LaCrosse WI,USA,5/27/1947,Ft.Worth TX,USA,Ed,Konetchy,195,,R,R,6/29/1907,10/1/1921
killebi01,10/10/1887,Bloomingdale MI,USA,7/3/1960,Elsmere DE,USA,Bill,Killefer,200,,R,R,9/13/1909,10/1/1921
vittos01,1/4/1890,San Francisco CA,USA,1/31/1963,Oakland CA,USA,Ossie,Vitt,150,70,R,R,4/11/1912,10/1/1921
eayrsed01,11/10/1890,Blackstone MA,USA,11/30/1969,Warwick RI,USA,Eddie,Eayrs,160,67,L,L,6/30/1913,10/1/1921
raderdo01,9/5/1893,Wolcott IN,USA,6/26/1983,Walla Walla WA,USA,Don,Rader,164,70,L,R,7/25/1913,10/1/1921
rothbr01,8/28/1892,Burlington WI,USA,9/11/1936,Chicago IL,USA,Braggo,Roth,170,,R,R,9/1/1914,10/1/1921
huntehe01,12/25/1895,Boston MA,USA,7/25/1970,Orlando FL,USA,Herb,Hunter,165,72,L,R,4/29/1916,10/1/1921
rogerto01,2/12/1892,Sparta TN,USA,3/7/1936,Nashville TN,USA,Tom,Rogers,180,72,R,R,4/14/1917,10/1/1921
dillhpi01,10/13/1893,Cleveland OH,USA,2/23/1922,St.Louis MO,USA,Pickles,Dillhoefer,154,67,R,R,4/16/1917,10/1/1921
monrojo01,8/24/1898,Farmersville TX,USA,6/19/1956,Conroe TX,USA,John,Monroe,160,70,L,R,4/16/1921,10/1/1921
heinebu01,9/22/1900,Elmira NY,USA,9/2/1976,Ft.Lauderdale FL,USA,Bud,Heine,145,68,L,R,10/1/1921,10/1/1921
dealch01,10/30/1891,Wilkinsburg PA,USA,9/16/1979,Covina CA,USA,Charlie,Deal,160,72,R,R,7/19/1912,10/2/1921
yorkle01,11/1/1892,West Fork AR,USA,4/9/1961,York PA,USA,Lefty,York,185,70,L,L,9/12/1919,10/2/1921
walkejo01,12/11/1896,Toulon IL,USA,8/19/1976,Hollywood FL,USA,Johnny,Walker,175,72,R,R,9/19/1919,10/2/1921
twombba01,1/18/1896,Jamaica Plain MA,USA,11/23/1974,San Clemente CA,USA,Babe,Twombly,165,70,L,R,4/14/1920,10/2/1921
sullijo04,3/21/1890,Williamsport PA,USA,4/1/1966,Milton PA,USA,John,Sullivan,180,71,R,R,4/18/1920,10/2/1921
johnspa01,9/2/1896,North Grosvenor Dale CT,USA,2/14/1973,McAllen TX,USA,Paul,Johnson,160,68,R,R,9/13/1920,10/2/1921
wetzedu01,7/7/1893,Columbus IN,USA,3/5/1942,Hollywood CA,USA,Dutch,Wetzel,177,,R,R,9/15/1920,10/2/1921
merrihe01,11/12/1900,Independence KS,USA,5/26/1927,Kansas City MO,USA,Herm,Merritt,,,R,R,8/24/1921,10/2/1921
hendebe01,4/12/1899,Douglassville TX,USA,6/6/1966,Linden TX,USA,Bernie,Henderson,175,69,R,R,9/5/1921,10/2/1921
barnesa01,12/18/1899,Suggsville AL,USA,2/19/1981,Montgomery AL,USA,Sam,Barnes,150,68,L,R,9/14/1921,10/2/1921
kopfwa01,7/10/1899,Stonington CT,USA,4/30/1979,Hamilton Co. OH,USA,Wally,Kopf,168,71,B,R,10/1/1921,10/2/1921
clarkle01,3/8/1896,Clarksville MD,USA,3/11/1975,Cheverly MD,USA,Lefty,Clarke,180,71,B,L,10/2/1921,10/2/1921
mahadji01,4/22/1901,Cortland NY,USA,8/9/1936,Cortland NY,USA,Jim,Mahady,170,71,R,R,10/2/1921,10/2/1921
martisp01,9/15/1893,Wawawai WA,USA,6/14/1983,Lemon Grove CA,USA,Speed,Martin,165,72,R,R,7/5/1917,4/17/1922
bentosi01,8/4/1894,Buckner AR,USA,3/8/1977,Fayetteville AR,USA,Sid,Benton,170,73,R,R,4/18/1922,4/18/1922
myersel01,3/2/1894,York Springs PA,USA,7/29/1976,Collingswood NJ,USA,Elmer,Myers,185,74,R,R,10/6/1915,4/19/1922
odenwte01,1/4/1902,Hudson WI,USA,10/23/1965,Shakopee MN,USA,Ted,Odenwald,147,70,R,L,4/13/1921,4/21/1922
hoodwa01,2/9/1895,Whittier CA,USA,5/2/1965,Hollywood CA,USA,Wally,Hood,160,,R,R,4/15/1920,4/22/1922
moharjo01,1/21/1898,Pittsburgh PA,USA,11/24/1961,LaJolla CA,USA,John,Mohardt,165,70,R,R,4/15/1922,4/22/1922
whittpo01,2/4/1890,Durham NC,USA,10/16/1962,Wilmington NC,USA,Possum,Whitted,168,,R,R,9/16/1912,4/23/1922
cranesa02,9/13/1894,Harrisburg PA,USA,11/12/1955,Philadelphia PA,USA,Sam,Crane,154,,R,R,10/2/1914,4/23/1922
golviwa01,2/1/1894,Hershey NE,USA,6/11/1973,Gardena CA,USA,Walt,Golvin,165,72,L,L,4/15/1922,4/23/1922
dodgesa01,12/19/1889,Neath PA,USA,4/5/1966,Utica NY,USA,Sam,Dodge,170,73,R,R,9/24/1921,4/28/1922
morgacy02,11/11/1895,Lakeville MA,USA,9/11/1946,Lakeville MA,USA,Cy,Morgan,170,72,R,R,6/8/1921,5/1/1922
pottne01,7/16/1899,Cincinnati OH,USA,12/3/1963,Cincinnati OH,USA,Nellie,Pott,185,72,L,L,4/19/1922,5/1/1922
wilkiro01,5/8/1893,Canandaigua NY,USA,7/2/1956,Louisville KY,USA,Roy,Wilkinson,170,73,R,R,4/29/1918,5/2/1922
bubseha01,9/28/1895,Chicago IL,USA,6/22/1959,Melrose Park IL,USA,Hal,Bubser,170,71,R,R,4/15/1922,5/4/1922
brazifr01,8/11/1899,Spangler PA,USA,11/3/1976,Oakland CA,USA,Frank,Brazill,175,,L,R,4/13/1921,5/5/1922
coxer01,2/19/1894,Birmingham AL,USA,4/29/1974,Birmingham AL,USA,Ernie,Cox,180,73,L,R,5/5/1922,5/5/1922
postsa01,11/17/1896,Richmond VA,USA,3/31/1971,Portsmouth VA,USA,Sam,Post,170,,L,L,4/22/1922,5/11/1922
acostjo01,3/4/1891,Havana ,Cuba,11/16/1977,Havana ,Cuba,Jose,Acosta,134,66,R,R,7/28/1920,5/12/1922
fuhrmol01,7/20/1896,Jordan MN,USA,1/11/1969,Peoria IL,USA,Ollie,Fuhrman,185,71,B,R,4/13/1922,5/12/1922
berryjo02,12/31/1894,Philadelphia PA,USA,4/29/1976,Philadelphia PA,USA,Howard,Berry,159,,B,R,7/18/1921,5/16/1922
gordira01,4/11/1892,Rochester NY,USA,11/15/1960,Rochester NY,USA,Ray,Gordinier,170,,B,R,9/17/1921,5/17/1922
gleasjo01,7/9/1895,Phelps NY,USA,9/8/1990,Phelps NY,USA,Joe,Gleason,175,,R,R,9/11/1920,5/29/1922
sullito02,10/18/1895,Boston MA,USA,9/23/1962,Boston MA,USA,Tom,Sullivan,178,71,L,L,5/15/1922,5/30/1922
lutzre01,12/17/1898,Cincinnati OH,USA,2/22/1984,Cincinnati OH,USA,Red,Lutz,170,70,R,R,5/31/1922,5/31/1922
sheare01,11/29/1898,Ware MA,USA,11/17/1981,Stafford CT,USA,Red,Shea,165,72,R,R,5/6/1918,6/9/1922
freembu02,7/5/1893,Mart TX,USA,2/21/1953,Fort Sam Houston TX,USA,Buck,Freeman,167,70,B,R,4/13/1921,6/10/1922
russejo01,10/20/1894,San Mateo CA,USA,11/19/1930,Ely NV,USA,John,Russell,195,74,L,L,7/4/1917,6/12/1922
hammoja01,2/26/1891,Amsterdam NY,USA,3/4/1942,Kenosha WI,USA,Jack,Hammond,170,71,R,R,4/15/1915,6/16/1922
llewecl01,8/1/1895,Dobson NC,USA,11/27/1969,Concord NC,USA,Clem,Llewellyn,195,75.5,L,R,6/18/1922,6/18/1922
mccabdi01,2/21/1896,Mamaroneck NY,USA,4/11/1950,Buffalo NY,USA,Dick,McCabe,159,,R,R,5/30/1918,6/21/1922
mcnamto01,11/5/1895,Roxbury MA,USA,5/5/1974,Danvers MA,USA,Tom,McNamara,200,74,R,R,6/25/1922,6/25/1922
bailebi01,4/12/1888,Fort Smith AR,USA,11/2/1926,Houston TX,USA,Bill,Bailey,165,71,L,L,9/17/1907,6/26/1922
graneja01,6/10/1886,St. Thomas ON,CAN,4/20/1978,Louisiana MO,USA,Jack,Graney,180,69,L,L,4/30/1908,6/28/1922
doranbi01,6/14/1898,San Francisco CA,USA,3/9/1978,Santa Monica CA,USA,Bill,Doran,175,,L,R,6/23/1922,6/28/1922
walkero01,4/13/1893,Lawrenceburg TN,USA,2/10/1962,New Orleans LA,USA,Roy,Walker,180,,R,R,9/16/1912,7/4/1922
dolanco02,12/23/1889,Chicago IL,USA,12/10/1958,Chicago IL,USA,Cozy,Dolan,160,70,R,R,8/15/1909,7/7/1922
maynach01,11/2/1896,Turners Falls MA,USA,1/31/1957,Bangor ME,USA,Chick,Maynard,150,69,L,R,6/27/1922,7/8/1922
phillto01,4/5/1889,Philipsburg PA,USA,4/12/1929,Philipsburg PA,USA,Tom,Phillips,190,74,R,R,9/13/1915,7/10/1922
merewar01,7/7/1902,East Providence RI,USA,2/2/1997,Bayside NY,USA,Art,Merewether,155,,R,R,7/10/1922,7/10/1922
lansige01,1/11/1898,Albany NY,USA,1/18/1945,Rensselaer NY,USA,Gene,Lansing,185,73,R,R,4/27/1922,7/17/1922
lynchwa01,4/15/1897,Buffalo NY,USA,12/21/1976,Daytona Beach FL,USA,Walt,Lynch,176,72,,R,7/8/1922,7/17/1922
milleja01,12/1/1895,Baltimore MD,USA,8/24/1974,Towson MD,USA,Jake,Miller,170,70,R,R,7/16/1922,7/17/1922
schupfe01,1/16/1891,Louisville KY,USA,12/16/1971,Los Angeles CA,USA,Ferdie,Schupp,150,70,R,L,8/19/1913,7/27/1922
causere01,8/11/1893,Georgetown FL,USA,11/11/1960,Avon Park FL,USA,Red,Causey,160,73,R,R,4/26/1918,7/29/1922
douglph01,6/17/1890,Cedartown GA,USA,8/1/1952,Sequatchie TN,USA,Phil,Douglas,190,75,R,R,8/30/1912,7/30/1922
mchenau01,9/22/1895,Wrightsville OH,USA,11/27/1922,Mount Oreb OH,USA,Austin,McHenry,152,71,R,R,6/22/1918,7/31/1922
youngch02,6/13/1900,Hillsboro TX,USA,7/6/1968,Amarillo TX,USA,Chief,Youngblood,202,75,L,R,7/16/1922,7/31/1922
shinagi01,9/7/1892,Benton AR,USA,12/29/1930,Denver CO,USA,Ginger,Shinault,170,71,R,R,7/4/1921,8/1/1922
keefeda01,1/9/1897,Williston VT,USA,2/4/1978,Kansas City MO,USA,Dave,Keefe,165,69,L,R,4/21/1917,8/5/1922
rettiot01,1/29/1894,New York NY,USA,6/16/1977,Stuart FL,USA,Otto,Rettig,165,71,R,R,7/19/1922,8/5/1922
smithea01,1/20/1891,Oak Hill OH,USA,3/14/1943,Portsmouth OH,USA,Earl,Smith,170,71,B,R,9/10/1916,8/6/1922
bronkhe01,3/31/1885,South Manchester CT,USA,5/27/1968,Somers CT,USA,Herman,Bronkie,165,69,R,R,9/20/1910,8/15/1922
torreri01,4/16/1891,Regla ,Cuba,4/17/1960,Regla ,Cuba,Ricardo,Torres,160,71,R,R,5/18/1920,8/15/1922
jenkijo02,7/7/1896,Bosworth MO,USA,8/3/1968,Columbia MO,USA,John,Jenkins,160,68,R,R,8/5/1922,8/23/1922
penceel01,8/17/1900,Valley Springs CA,USA,9/17/1968,San Francisco CA,USA,Elmer,Pence,185,72,R,R,8/23/1922,8/23/1922
eubanue01,2/14/1903,Quinlan TX,USA,11/21/1954,Dallas TX,USA,Uel,Eubanks,175,75,R,R,7/20/1922,8/25/1922
eckerch01,8/8/1897,Philadelphia PA,USA,8/22/1986,Trevose PA,USA,Charlie,Eckert,165,,R,R,9/18/1919,8/28/1922
rohwera01,6/5/1895,Dixon CA,USA,1/24/1988,Davis CA,USA,Ray,Rohwer,155,70,L,L,4/13/1921,9/1/1922
smithji01,5/15/1895,Pittsburgh PA,USA,1/1/1974,Pittsburgh PA,USA,Jimmy,Smith,152,69,B,R,9/26/1914,9/3/1922
courtha01,11/19/1898,Asheville NC,USA,12/11/1954,Lyme CT,USA,Harry,Courtney,185,76,L,L,9/13/1919,9/3/1922
nunamle01,1/25/1889,Aurora NE,USA,11/14/1938,Hastings NE,USA,Les,Nunamaker,190,74,R,R,4/28/1911,9/5/1922
hodgesh01,7/6/1893,Clayton AL,USA,12/31/1967,Ft.Walton Beach FL,USA,Shovel,Hodge,190,76,L,R,9/6/1920,9/5/1922
bowleem01,8/2/1898,Wanette OK,USA,9/3/1959,Flagstaff AZ,USA,Emmett,Bowles,180,72,R,R,9/12/1922,9/12/1922
swentau01,11/21/1899,Seymour CT,USA,11/10/1969,Waterbury CT,USA,Augie,Swentor,185,72,R,R,9/12/1922,9/12/1922
callafr01,2/26/1898,Knoxville TN,USA,8/21/1987,Knoxville TN,USA,Frank,Callaway,170,72,R,R,9/17/1921,9/14/1922
fletcar01,1/5/1885,Collinsville IL,USA,2/6/1950,Los Angeles CA,USA,Art,Fletcher,170,,R,R,4/15/1909,9/16/1922
nichofr02,9/1/1894,Honey Grove TX,USA,1/23/1972,Kilgore TX,USA,Fred,Nicholson,173,,R,R,4/11/1917,9/16/1922
goebeed01,9/1/1898,Brooklyn NY,USA,8/12/1959,Brooklyn NY,USA,Ed,Goebel,170,71,R,R,5/13/1922,9/18/1922
brownmy01,10/10/1894,Waynesboro PA,USA,2/23/1981,Harrisburg PA,USA,Myrl,Brown,172,71,R,R,8/19/1922,9/18/1922
bentora01,9/29/1901,Cannel City KY,USA,6/7/1984,Mesquite TX,USA,Rabbit,Benton,150,67,R,R,9/13/1922,9/19/1922
